"Codice","SESSO","ETA","occ","Regione"
19,2,57,10611.833333,"SICILIA"
19,1,16,155.33333333,"SICILIA"
19,2,35,13016.666667,"SICILIA"
19,1,20,5152.1666667,"SICILIA"
19,1,51,23340.666667,"SICILIA"
19,1,45,24760.5,"SICILIA"
19,2,48,15643.083333,"SICILIA"
19,1,62,9957.6666667,"SICILIA"
19,1,17,579.75,"SICILIA"
19,1,19,3418,"SICILIA"
19,2,30,10601.083333,"SICILIA"
19,1,52,22573.5,"SICILIA"
19,2,63,3451.6666667,"SICILIA"
19,2,18,687.66666667,"SICILIA"
19,1,32,18634,"SICILIA"
19,1,26,13421.583333,"SICILIA"
19,2,37,13501.666667,"SICILIA"
19,2,31,11331.666667,"SICILIA"
19,2,62,4870.1666667,"SICILIA"
19,1,47,24870.333333,"SICILIA"
19,2,19,1675.0833333,"SICILIA"
19,1,33,19578.166667,"SICILIA"
19,2,36,13319.916667,"SICILIA"
19,1,21,7123.4166667,"SICILIA"
19,2,32,11655.083333,"SICILIA"
19,1,54,20743.833333,"SICILIA"
19,2,49,15354.75,"SICILIA"
19,1,63,8523.3333333,"SICILIA"
19,1,34,20040.583333,"SICILIA"
19,1,28,15377.916667,"SICILIA"
19,1,22,8453.1666667,"SICILIA"
19,1,53,21724.416667,"SICILIA"
19,2,64,2487.6666667,"SICILIA"
19,2,50,14432.916667,"SICILIA"
19,1,64,7103.75,"SICILIA"
19,1,27,14586.25,"SICILIA"
19,2,38,13838.416667,"SICILIA"
19,1,23,9801.5833333,"SICILIA"
19,2,34,12562.166667,"SICILIA"
19,1,48,24725.666667,"SICILIA"
19,2,20,2800.6666667,"SICILIA"
19,1,65,5603.6666667,"SICILIA"
19,1,36,21688.166667,"SICILIA"
19,2,39,14477.833333,"SICILIA"
19,2,33,12050.75,"SICILIA"
19,1,55,19561.083333,"SICILIA"
19,1,49,24999,"SICILIA"
19,2,21,3996.4166667,"SICILIA"
19,1,35,20917.25,"SICILIA"
19,1,29,16376.416667,"SICILIA"
19,2,40,14486.333333,"SICILIA"
19,1,25,12595,"SICILIA"
19,2,65,1747.4166667,"SICILIA"
19,2,51,14049.25,"SICILIA"
19,2,22,4961.5,"SICILIA"
19,2,16,55.666666667,"SICILIA"
19,1,30,16974.416667,"SICILIA"
19,1,24,11185.75,"SICILIA"
19,2,43,15153.083333,"SICILIA"
19,1,57,18221.666667,"SICILIA"
19,2,52,13470,"SICILIA"
19,2,15,10.25,"SICILIA"
19,1,37,22706.583333,"SICILIA"
19,1,31,18126.166667,"SICILIA"
19,2,42,15230.083333,"SICILIA"
19,1,56,19402.166667,"SICILIA"
19,1,58,18036.75,"SICILIA"
19,1,60,14647.666667,"SICILIA"
19,2,24,6920.9166667,"SICILIA"
19,1,38,23628.833333,"SICILIA"
19,2,41,14686.5,"SICILIA"
19,1,42,24637.5,"SICILIA"
19,2,45,15204.166667,"SICILIA"
19,1,59,16810.833333,"SICILIA"
19,2,23,5964.9166667,"SICILIA"
19,2,25,7812.5833333,"SICILIA"
19,1,39,24392.083333,"SICILIA"
19,1,41,23982.916667,"SICILIA"
19,2,44,15453.666667,"SICILIA"
19,2,46,15703.666667,"SICILIA"
19,2,28,10001.5,"SICILIA"
19,2,27,9120.5,"SICILIA"
19,2,26,8314.5833333,"SICILIA"
19,1,40,24237,"SICILIA"
19,1,61,12883.416667,"SICILIA"
19,1,43,24284.833333,"SICILIA"
20,2,59,4420.4166667,"SARDEGNA"
20,2,53,6107.9166667,"SARDEGNA"
20,2,29,4356.4166667,"SARDEGNA"
20,1,16,49.5,"SARDEGNA"
20,1,18,425.91666667,"SARDEGNA"
20,1,15,14,"SARDEGNA"
20,2,23,2157.6666667,"SARDEGNA"
20,1,50,9067.3333333,"SARDEGNA"
20,1,44,9407.5833333,"SARDEGNA"
20,2,47,7403.0833333,"SARDEGNA"
20,1,19,813.83333333,"SARDEGNA"
20,2,41,7060.75,"SARDEGNA"
20,2,35,6202.4166667,"SARDEGNA"
20,1,20,1246.25,"SARDEGNA"
20,2,60,3769.75,"SARDEGNA"
20,2,54,5900.9166667,"SARDEGNA"
20,2,17,96.75,"SARDEGNA"
20,1,62,3351,"SARDEGNA"
20,1,17,160.41666667,"SARDEGNA"
20,1,56,7704.5,"SARDEGNA"
20,2,30,4754.8333333,"SARDEGNA"
20,2,61,3328.25,"SARDEGNA"
20,2,24,2471.8333333,"SARDEGNA"
20,1,38,8975.8333333,"SARDEGNA"
20,1,32,6428.1666667,"SARDEGNA"
20,1,26,4072.8333333,"SARDEGNA"
20,1,57,7287.3333333,"SARDEGNA"
20,1,51,8835.5833333,"SARDEGNA"
20,1,45,9017.0833333,"SARDEGNA"
20,2,48,7187.6666667,"SARDEGNA"
20,1,39,9470.1666667,"SARDEGNA"
20,2,42,7195.9166667,"SARDEGNA"
20,2,36,6286.3333333,"SARDEGNA"
20,1,21,1781.25,"SARDEGNA"
20,1,52,8608.3333333,"SARDEGNA"
20,2,55,5606.9166667,"SARDEGNA"
20,2,18,285.91666667,"SARDEGNA"
20,1,63,2761.0833333,"SARDEGNA"
20,2,43,7056,"SARDEGNA"
20,2,37,6587.8333333,"SARDEGNA"
20,2,31,5141.75,"SARDEGNA"
20,2,62,1971.4166667,"SARDEGNA"
20,2,25,2885,"SARDEGNA"
20,2,19,567.33333333,"SARDEGNA"
20,1,33,7025.25,"SARDEGNA"
20,1,27,4398.5,"SARDEGNA"
20,1,58,6802.8333333,"SARDEGNA"
20,2,32,5335.75,"SARDEGNA"
20,1,46,9412.4166667,"SARDEGNA"
20,2,49,7253.5,"SARDEGNA"
20,1,40,9509.1666667,"SARDEGNA"
20,1,34,6974.75,"SARDEGNA"
20,1,28,5006.0833333,"SARDEGNA"
20,1,22,2306.5,"SARDEGNA"
20,1,53,8388.8333333,"SARDEGNA"
20,2,56,5608.25,"SARDEGNA"
20,2,50,6965.6666667,"SARDEGNA"
20,1,64,2310.3333333,"SARDEGNA"
20,2,44,7324,"SARDEGNA"
20,2,38,7027,"SARDEGNA"
20,1,23,2775.5,"SARDEGNA"
20,2,63,1212.4166667,"SARDEGNA"
20,2,26,3230.9166667,"SARDEGNA"
20,2,20,860,"SARDEGNA"
20,1,65,1863.8333333,"SARDEGNA"
20,2,45,7216.25,"SARDEGNA"
20,1,59,6419.5,"SARDEGNA"
20,2,33,5552.1666667,"SARDEGNA"
20,1,47,9562.3333333,"SARDEGNA"
20,2,27,3587.3333333,"SARDEGNA"
20,1,41,9292.25,"SARDEGNA"
20,1,35,7983.0833333,"SARDEGNA"
20,1,29,5346.4166667,"SARDEGNA"
20,1,60,5571.1666667,"SARDEGNA"
20,1,54,8057.4166667,"SARDEGNA"
20,2,57,5228.25,"SARDEGNA"
20,2,51,6630.4166667,"SARDEGNA"
20,1,42,9163.9166667,"SARDEGNA"
20,1,36,8169,"SARDEGNA"
20,2,39,7157.9166667,"SARDEGNA"
20,1,24,3170.6666667,"SARDEGNA"
20,2,64,846.41666667,"SARDEGNA"
20,2,58,4752.0833333,"SARDEGNA"
20,2,21,1190.5833333,"SARDEGNA"
20,2,15,5.1666666667,"SARDEGNA"
20,2,46,7281.5833333,"SARDEGNA"
20,2,40,7262.8333333,"SARDEGNA"
20,2,34,5763.0833333,"SARDEGNA"
20,1,48,9555.5,"SARDEGNA"
20,2,28,4064.8333333,"SARDEGNA"
20,2,22,1643.8333333,"SARDEGNA"
20,2,16,24.833333333,"SARDEGNA"
20,1,30,5735.5,"SARDEGNA"
20,1,61,4806.0833333,"SARDEGNA"
20,1,55,7785.1666667,"SARDEGNA"
20,1,49,9623.75,"SARDEGNA"
20,2,52,6579,"SARDEGNA"
20,1,43,9105.8333333,"SARDEGNA"
20,1,37,8364.5833333,"SARDEGNA"
20,1,31,6248.8333333,"SARDEGNA"
20,1,25,3612.8333333,"SARDEGNA"
20,2,65,665.41666667,"SARDEGNA"
