"TIME","GEO","AGE","AGEDEF","UNIT","SEX","Value","Flag and Footnotes"
"2014","Italy","18 years","Age reached during the year","Number","Females","415",""
"2014","Italy","19 years","Age reached during the year","Number","Total","921",""
"2014","Italy","19 years","Age reached during the year","Number","Males","504",""
"2014","Italy","19 years","Age reached during the year","Number","Females","417",""
"2014","Italy","20 years","Age reached during the year","Number","Total","1,230",""
"2014","Italy","20 years","Age reached during the year","Number","Males","624",""
"2014","Italy","20 years","Age reached during the year","Number","Females","606",""
"2014","Italy","21 years","Age reached during the year","Number","Total","1,461",""
"2014","Italy","21 years","Age reached during the year","Number","Males","764",""
"2014","Italy","21 years","Age reached during the year","Number","Females","697",""
"2014","Italy","22 years","Age reached during the year","Number","Total","1,631",""
"2014","Italy","22 years","Age reached during the year","Number","Males","846",""
"2014","Italy","22 years","Age reached during the year","Number","Females","785",""
"2014","Italy","23 years","Age reached during the year","Number","Total","1,890",""
"2014","Italy","23 years","Age reached during the year","Number","Males","1,023",""
"2014","Italy","23 years","Age reached during the year","Number","Females","867",""
"2014","Italy","24 years","Age reached during the year","Number","Total","2,373",""
"2014","Italy","24 years","Age reached during the year","Number","Males","1,212",""
"2014","Italy","24 years","Age reached during the year","Number","Females","1,161",""
"2014","Italy","25 years","Age reached during the year","Number","Total","2,928",""
"2014","Italy","25 years","Age reached during the year","Number","Males","1,566",""
"2014","Italy","25 years","Age reached during the year","Number","Females","1,362",""
"2014","Italy","26 years","Age reached during the year","Number","Total","3,750",""
"2014","Italy","26 years","Age reached during the year","Number","Males","2,020",""
"2014","Italy","26 years","Age reached during the year","Number","Females","1,730",""
"2014","Italy","27 years","Age reached during the year","Number","Total","3,939",""
"2014","Italy","27 years","Age reached during the year","Number","Males","2,107",""
"2014","Italy","27 years","Age reached during the year","Number","Females","1,832",""
"2014","Italy","28 years","Age reached during the year","Number","Total","4,216",""
"2014","Italy","28 years","Age reached during the year","Number","Males","2,286",""
"2014","Italy","28 years","Age reached during the year","Number","Females","1,930",""
"2014","Italy","29 years","Age reached during the year","Number","Total","4,140",""
"2014","Italy","29 years","Age reached during the year","Number","Males","2,212",""
"2014","Italy","29 years","Age reached during the year","Number","Females","1,928",""
"2014","Italy","30 years","Age reached during the year","Number","Total","4,324",""
"2014","Italy","30 years","Age reached during the year","Number","Males","2,365",""
"2014","Italy","30 years","Age reached during the year","Number","Females","1,959",""
"2014","Italy","31 years","Age reached during the year","Number","Total","4,091",""
"2014","Italy","31 years","Age reached during the year","Number","Males","2,193",""
"2014","Italy","31 years","Age reached during the year","Number","Females","1,898",""
"2014","Italy","32 years","Age reached during the year","Number","Total","4,105",""
"2014","Italy","32 years","Age reached during the year","Number","Males","2,258",""
"2014","Italy","32 years","Age reached during the year","Number","Females","1,847",""
"2014","Italy","33 years","Age reached during the year","Number","Total","3,761",""
"2014","Italy","33 years","Age reached during the year","Number","Males","2,031",""
"2014","Italy","33 years","Age reached during the year","Number","Females","1,730",""
"2014","Italy","34 years","Age reached during the year","Number","Total","3,617",""
"2014","Italy","34 years","Age reached during the year","Number","Males","1,994",""
"2014","Italy","34 years","Age reached during the year","Number","Females","1,623",""
"2014","Italy","35 years","Age reached during the year","Number","Total","3,407",""
"2014","Italy","35 years","Age reached during the year","Number","Males","1,850",""
"2014","Italy","35 years","Age reached during the year","Number","Females","1,557",""
"2014","Italy","36 years","Age reached during the year","Number","Total","3,263",""
"2014","Italy","36 years","Age reached during the year","Number","Males","1,769",""
"2014","Italy","36 years","Age reached during the year","Number","Females","1,494",""
"2014","Italy","37 years","Age reached during the year","Number","Total","3,138",""
"2014","Italy","37 years","Age reached during the year","Number","Males","1,750",""
"2014","Italy","37 years","Age reached during the year","Number","Females","1,388",""
"2014","Italy","38 years","Age reached during the year","Number","Total","2,992",""
"2014","Italy","38 years","Age reached during the year","Number","Males","1,691",""
"2014","Italy","38 years","Age reached during the year","Number","Females","1,301",""
"2014","Italy","39 years","Age reached during the year","Number","Total","2,878",""
"2014","Italy","39 years","Age reached during the year","Number","Males","1,659",""
"2014","Italy","39 years","Age reached during the year","Number","Females","1,219",""
"2014","Italy","40 years","Age reached during the year","Number","Total","2,892",""
"2014","Italy","40 years","Age reached during the year","Number","Males","1,613",""
"2014","Italy","40 years","Age reached during the year","Number","Females","1,279",""
"2014","Italy","41 years","Age reached during the year","Number","Total","2,656",""
"2014","Italy","41 years","Age reached during the year","Number","Males","1,525",""
"2014","Italy","41 years","Age reached during the year","Number","Females","1,131",""
"2014","Italy","42 years","Age reached during the year","Number","Total","2,522",""
"2014","Italy","42 years","Age reached during the year","Number","Males","1,445",""
"2014","Italy","42 years","Age reached during the year","Number","Females","1,077",""
"2014","Italy","43 years","Age reached during the year","Number","Total","2,316",""
"2014","Italy","43 years","Age reached during the year","Number","Males","1,341",""
"2014","Italy","43 years","Age reached during the year","Number","Females","975",""
"2014","Italy","44 years","Age reached during the year","Number","Total","2,180",""
"2014","Italy","44 years","Age reached during the year","Number","Males","1,237",""
"2014","Italy","44 years","Age reached during the year","Number","Females","943",""
"2014","Italy","45 years","Age reached during the year","Number","Total","2,104",""
"2014","Italy","45 years","Age reached during the year","Number","Males","1,215",""
"2014","Italy","45 years","Age reached during the year","Number","Females","889",""
"2014","Italy","46 years","Age reached during the year","Number","Total","2,010",""
"2014","Italy","46 years","Age reached during the year","Number","Males","1,134",""
"2014","Italy","46 years","Age reached during the year","Number","Females","876",""
"2014","Italy","47 years","Age reached during the year","Number","Total","1,947",""
"2014","Italy","47 years","Age reached during the year","Number","Males","1,137",""
"2014","Italy","47 years","Age reached during the year","Number","Females","810",""
"2014","Italy","48 years","Age reached during the year","Number","Total","1,694",""
"2014","Italy","48 years","Age reached during the year","Number","Males","972",""
"2014","Italy","48 years","Age reached during the year","Number","Females","722",""
"2014","Italy","49 years","Age reached during the year","Number","Total","1,659",""
"2014","Italy","49 years","Age reached during the year","Number","Males","953",""
"2014","Italy","49 years","Age reached during the year","Number","Females","706",""
"2014","Italy","50 years","Age reached during the year","Number","Total","1,532",""
"2014","Italy","50 years","Age reached during the year","Number","Males","911",""
"2014","Italy","50 years","Age reached during the year","Number","Females","621",""
"2014","Italy","51 years","Age reached during the year","Number","Total","1,392",""
"2014","Italy","51 years","Age reached during the year","Number","Males","804",""
"2014","Italy","51 years","Age reached during the year","Number","Females","588",""
"2014","Italy","52 years","Age reached during the year","Number","Total","1,386",""
"2014","Italy","52 years","Age reached during the year","Number","Males","733",""
"2014","Italy","52 years","Age reached during the year","Number","Females","653",""
"2014","Italy","53 years","Age reached during the year","Number","Total","1,281",""
"2014","Italy","53 years","Age reached during the year","Number","Males","710",""
"2014","Italy","53 years","Age reached during the year","Number","Females","571",""
"2014","Italy","54 years","Age reached during the year","Number","Total","1,241",""
"2014","Italy","54 years","Age reached during the year","Number","Males","636",""
"2014","Italy","54 years","Age reached during the year","Number","Females","605",""
"2014","Italy","55 years","Age reached during the year","Number","Total","1,181",""
"2014","Italy","55 years","Age reached during the year","Number","Males","599",""
"2014","Italy","55 years","Age reached during the year","Number","Females","582",""
"2014","Italy","56 years","Age reached during the year","Number","Total","1,127",""
"2014","Italy","56 years","Age reached during the year","Number","Males","571",""
"2014","Italy","56 years","Age reached during the year","Number","Females","556",""
"2014","Italy","57 years","Age reached during the year","Number","Total","1,062",""
"2014","Italy","57 years","Age reached during the year","Number","Males","474",""
"2014","Italy","57 years","Age reached during the year","Number","Females","588",""
"2014","Italy","58 years","Age reached during the year","Number","Total","995",""
"2014","Italy","58 years","Age reached during the year","Number","Males","485",""
"2014","Italy","58 years","Age reached during the year","Number","Females","510",""
"2014","Italy","59 years","Age reached during the year","Number","Total","930",""
"2014","Italy","59 years","Age reached during the year","Number","Males","416",""
"2014","Italy","59 years","Age reached during the year","Number","Females","514",""
"2014","Italy","60 years","Age reached during the year","Number","Total","933",""
"2014","Italy","60 years","Age reached during the year","Number","Males","424",""
"2014","Italy","60 years","Age reached during the year","Number","Females","509",""
"2014","Italy","61 years","Age reached during the year","Number","Total","800",""
"2014","Italy","61 years","Age reached during the year","Number","Males","357",""
"2014","Italy","61 years","Age reached during the year","Number","Females","443",""
"2014","Italy","62 years","Age reached during the year","Number","Total","785",""
"2014","Italy","62 years","Age reached during the year","Number","Males","328",""
"2014","Italy","62 years","Age reached during the year","Number","Females","457",""
"2014","Italy","63 years","Age reached during the year","Number","Total","731",""
"2014","Italy","63 years","Age reached during the year","Number","Males","342",""
"2014","Italy","63 years","Age reached during the year","Number","Females","389",""
"2014","Italy","64 years","Age reached during the year","Number","Total","745",""
"2014","Italy","64 years","Age reached during the year","Number","Males","365",""
"2014","Italy","64 years","Age reached during the year","Number","Females","380",""
"2014","Italy","65 years","Age reached during the year","Number","Total","681",""
"2014","Italy","65 years","Age reached during the year","Number","Males","307",""
"2014","Italy","65 years","Age reached during the year","Number","Females","374",""
"2014","Italy","66 years","Age reached during the year","Number","Total","684",""
"2014","Italy","66 years","Age reached during the year","Number","Males","317",""
"2014","Italy","66 years","Age reached during the year","Number","Females","367",""
"2014","Italy","67 years","Age reached during the year","Number","Total","609",""
"2014","Italy","67 years","Age reached during the year","Number","Males","303",""
"2014","Italy","67 years","Age reached during the year","Number","Females","306",""
"2014","Italy","68 years","Age reached during the year","Number","Total","588",""
"2014","Italy","68 years","Age reached during the year","Number","Males","306",""
"2014","Italy","68 years","Age reached during the year","Number","Females","282",""
"2014","Italy","69 years","Age reached during the year","Number","Total","420",""
"2014","Italy","69 years","Age reached during the year","Number","Males","218",""
"2014","Italy","69 years","Age reached during the year","Number","Females","202",""
"2014","Italy","70 years","Age reached during the year","Number","Total","481",""
"2014","Italy","70 years","Age reached during the year","Number","Males","234",""
"2014","Italy","70 years","Age reached during the year","Number","Females","247",""
"2014","Italy","71 years","Age reached during the year","Number","Total","431",""
"2014","Italy","71 years","Age reached during the year","Number","Males","207",""
"2014","Italy","71 years","Age reached during the year","Number","Females","224",""
"2014","Italy","72 years","Age reached during the year","Number","Total","386",""
"2014","Italy","72 years","Age reached during the year","Number","Males","181",""
"2014","Italy","72 years","Age reached during the year","Number","Females","205",""
"2014","Italy","73 years","Age reached during the year","Number","Total","383",""
"2014","Italy","73 years","Age reached during the year","Number","Males","182",""
"2014","Italy","73 years","Age reached during the year","Number","Females","201",""
"2014","Italy","74 years","Age reached during the year","Number","Total","383",""
"2014","Italy","74 years","Age reached during the year","Number","Males","177",""
"2014","Italy","74 years","Age reached during the year","Number","Females","206",""
"2014","Italy","75 years","Age reached during the year","Number","Total","355",""
"2014","Italy","75 years","Age reached during the year","Number","Males","165",""
"2014","Italy","75 years","Age reached during the year","Number","Females","190",""
"2014","Italy","76 years","Age reached during the year","Number","Total","321",""
"2014","Italy","76 years","Age reached during the year","Number","Males","159",""
"2014","Italy","76 years","Age reached during the year","Number","Females","162",""
"2014","Italy","77 years","Age reached during the year","Number","Total","272",""
"2014","Italy","77 years","Age reached during the year","Number","Males","132",""
"2014","Italy","77 years","Age reached during the year","Number","Females","140",""
"2014","Italy","78 years","Age reached during the year","Number","Total","282",""
"2014","Italy","78 years","Age reached during the year","Number","Males","139",""
"2014","Italy","78 years","Age reached during the year","Number","Females","143",""
"2014","Italy","79 years","Age reached during the year","Number","Total","247",""
"2014","Italy","79 years","Age reached during the year","Number","Males","101",""
"2014","Italy","79 years","Age reached during the year","Number","Females","146",""
"2014","Italy","80 years","Age reached during the year","Number","Total","227",""
"2014","Italy","80 years","Age reached during the year","Number","Males","108",""
"2014","Italy","80 years","Age reached during the year","Number","Females","119",""
"2014","Italy","81 years","Age reached during the year","Number","Total","183",""
"2014","Italy","81 years","Age reached during the year","Number","Males","76",""
"2014","Italy","81 years","Age reached during the year","Number","Females","107",""
"2014","Italy","82 years","Age reached during the year","Number","Total","160",""
"2014","Italy","82 years","Age reached during the year","Number","Males","77",""
"2014","Italy","82 years","Age reached during the year","Number","Females","83",""
"2014","Italy","83 years","Age reached during the year","Number","Total","135",""
"2014","Italy","83 years","Age reached during the year","Number","Males","52",""
"2014","Italy","83 years","Age reached during the year","Number","Females","83",""
"2014","Italy","84 years","Age reached during the year","Number","Total","152",""
"2014","Italy","84 years","Age reached during the year","Number","Males","62",""
"2014","Italy","84 years","Age reached during the year","Number","Females","90",""
"2014","Italy","85 years","Age reached during the year","Number","Total","86",""
"2014","Italy","85 years","Age reached during the year","Number","Males","32",""
"2014","Italy","85 years","Age reached during the year","Number","Females","54",""
"2014","Italy","86 years","Age reached during the year","Number","Total","95",""
"2014","Italy","86 years","Age reached during the year","Number","Males","43",""
"2014","Italy","86 years","Age reached during the year","Number","Females","52",""
"2014","Italy","87 years","Age reached during the year","Number","Total","89",""
"2014","Italy","87 years","Age reached during the year","Number","Males","41",""
"2014","Italy","87 years","Age reached during the year","Number","Females","48",""
"2014","Italy","88 years","Age reached during the year","Number","Total","52",""
"2014","Italy","88 years","Age reached during the year","Number","Males","17",""
"2014","Italy","88 years","Age reached during the year","Number","Females","35",""
"2014","Italy","89 years","Age reached during the year","Number","Total","54",""
"2014","Italy","89 years","Age reached during the year","Number","Males","26",""
"2014","Italy","89 years","Age reached during the year","Number","Females","28",""
"2014","Italy","90 years","Age reached during the year","Number","Total","34",""
"2014","Italy","90 years","Age reached during the year","Number","Males","10",""
"2014","Italy","90 years","Age reached during the year","Number","Females","24",""
"2014","Italy","91 years","Age reached during the year","Number","Total","32",""
"2014","Italy","91 years","Age reached during the year","Number","Males","13",""
"2014","Italy","91 years","Age reached during the year","Number","Females","19",""
"2014","Italy","92 years","Age reached during the year","Number","Total","22",""
"2014","Italy","92 years","Age reached during the year","Number","Males","6",""
"2014","Italy","92 years","Age reached during the year","Number","Females","16",""
"2014","Italy","93 years","Age reached during the year","Number","Total","32",""
"2014","Italy","93 years","Age reached during the year","Number","Males","10",""
"2014","Italy","93 years","Age reached during the year","Number","Females","22",""
"2014","Italy","94 years","Age reached during the year","Number","Total","14",""
"2014","Italy","94 years","Age reached during the year","Number","Males","4",""
"2014","Italy","94 years","Age reached during the year","Number","Females","10",""
"2014","Italy","95 years","Age reached during the year","Number","Total","8",""
"2014","Italy","95 years","Age reached during the year","Number","Males","1",""
"2014","Italy","95 years","Age reached during the year","Number","Females","7",""
"2014","Italy","96 years","Age reached during the year","Number","Total","4",""
"2014","Italy","96 years","Age reached during the year","Number","Males","1",""
"2014","Italy","96 years","Age reached during the year","Number","Females","3",""
"2014","Italy","97 years","Age reached during the year","Number","Total","2",""
"2014","Italy","97 years","Age reached during the year","Number","Males","1",""
"2014","Italy","97 years","Age reached during the year","Number","Females","1",""
"2014","Italy","98 years","Age reached during the year","Number","Total","2",""
"2014","Italy","98 years","Age reached during the year","Number","Males","0",""
"2014","Italy","98 years","Age reached during the year","Number","Females","2",""
"2014","Italy","99 years","Age reached during the year","Number","Total","3",""
"2014","Italy","99 years","Age reached during the year","Number","Males","0",""
"2014","Italy","99 years","Age reached during the year","Number","Females","3",""
"2014","Italy","100 years or over","Age reached during the year","Number","Total","2",""
"2014","Italy","100 years or over","Age reached during the year","Number","Males","0",""
"2014","Italy","100 years or over","Age reached during the year","Number","Females","2",""
"2014","Italy","Unknown","Age reached during the year","Number","Total","0",""
"2014","Italy","Unknown","Age reached during the year","Number","Males","0",""
"2014","Italy","Unknown","Age reached during the year","Number","Females","0",""
"2015","Italy","Total","Age reached during the year","Number","Total","146,955",""
"2015","Italy","Total","Age reached during the year","Number","Males","78,322",""
"2015","Italy","Total","Age reached during the year","Number","Females","68,633",""
"2015","Italy","Less than 1 year","Age reached during the year","Number","Total","480",""
"2015","Italy","Less than 1 year","Age reached during the year","Number","Males","255",""
"2015","Italy","Less than 1 year","Age reached during the year","Number","Females","225",""
"2015","Italy","1 year","Age reached during the year","Number","Total","1,526",""
"2015","Italy","1 year","Age reached during the year","Number","Males","801",""
"2015","Italy","1 year","Age reached during the year","Number","Females","725",""
"2015","Italy","2 years","Age reached during the year","Number","Total","1,842",""
"2015","Italy","2 years","Age reached during the year","Number","Males","972",""
"2015","Italy","2 years","Age reached during the year","Number","Females","870",""
"2015","Italy","3 years","Age reached during the year","Number","Total","2,038",""
"2015","Italy","3 years","Age reached during the year","Number","Males","1,045",""
"2015","Italy","3 years","Age reached during the year","Number","Females","993",""
"2015","Italy","4 years","Age reached during the year","Number","Total","2,103",""
"2015","Italy","4 years","Age reached during the year","Number","Males","1,120",""
"2015","Italy","4 years","Age reached during the year","Number","Females","983",""
"2015","Italy","5 years","Age reached during the year","Number","Total","2,013",""
"2015","Italy","5 years","Age reached during the year","Number","Males","1,005",""
"2015","Italy","5 years","Age reached during the year","Number","Females","1,008",""
"2015","Italy","6 years","Age reached during the year","Number","Total","2,113",""
"2015","Italy","6 years","Age reached during the year","Number","Males","1,073",""
"2015","Italy","6 years","Age reached during the year","Number","Females","1,040",""
"2015","Italy","7 years","Age reached during the year","Number","Total","1,968",""
"2015","Italy","7 years","Age reached during the year","Number","Males","1,012",""
"2015","Italy","7 years","Age reached during the year","Number","Females","956",""
"2015","Italy","8 years","Age reached during the year","Number","Total","1,691",""
"2015","Italy","8 years","Age reached during the year","Number","Males","882",""
"2015","Italy","8 years","Age reached during the year","Number","Females","809",""
"2015","Italy","9 years","Age reached during the year","Number","Total","1,604",""
"2015","Italy","9 years","Age reached during the year","Number","Males","805",""
"2015","Italy","9 years","Age reached during the year","Number","Females","799",""
"2015","Italy","10 years","Age reached during the year","Number","Total","1,601",""
"2015","Italy","10 years","Age reached during the year","Number","Males","839",""
"2015","Italy","10 years","Age reached during the year","Number","Females","762",""
"2015","Italy","11 years","Age reached during the year","Number","Total","1,593",""
"2015","Italy","11 years","Age reached during the year","Number","Males","809",""
"2015","Italy","11 years","Age reached during the year","Number","Females","784",""
"2015","Italy","12 years","Age reached during the year","Number","Total","1,376",""
"2015","Italy","12 years","Age reached during the year","Number","Males","758",""
"2015","Italy","12 years","Age reached during the year","Number","Females","618",""
"2015","Italy","13 years","Age reached during the year","Number","Total","1,326",""
"2015","Italy","13 years","Age reached during the year","Number","Males","695",""
"2015","Italy","13 years","Age reached during the year","Number","Females","631",""
"2015","Italy","14 years","Age reached during the year","Number","Total","1,196",""
"2015","Italy","14 years","Age reached during the year","Number","Males","621",""
"2015","Italy","14 years","Age reached during the year","Number","Females","575",""
"2015","Italy","15 years","Age reached during the year","Number","Total","1,159",""
"2015","Italy","15 years","Age reached during the year","Number","Males","610",""
"2015","Italy","15 years","Age reached during the year","Number","Females","549",""
"2015","Italy","16 years","Age reached during the year","Number","Total","1,105",""
"2015","Italy","16 years","Age reached during the year","Number","Males","593",""
"2015","Italy","16 years","Age reached during the year","Number","Females","512",""
"2015","Italy","17 years","Age reached during the year","Number","Total","935",""
"2015","Italy","17 years","Age reached during the year","Number","Males","477",""
"2015","Italy","17 years","Age reached during the year","Number","Females","458",""
"2015","Italy","18 years","Age reached during the year","Number","Total","978",""
"2015","Italy","18 years","Age reached during the year","Number","Males","524",""
"2015","Italy","18 years","Age reached during the year","Number","Females","454",""
"2015","Italy","19 years","Age reached during the year","Number","Total","1,038",""
"2015","Italy","19 years","Age reached during the year","Number","Males","518",""
"2015","Italy","19 years","Age reached during the year","Number","Females","520",""
"2015","Italy","20 years","Age reached during the year","Number","Total","1,337",""
"2015","Italy","20 years","Age reached during the year","Number","Males","722",""
"2015","Italy","20 years","Age reached during the year","Number","Females","615",""
"2015","Italy","21 years","Age reached during the year","Number","Total","1,652",""
"2015","Italy","21 years","Age reached during the year","Number","Males","846",""
"2015","Italy","21 years","Age reached during the year","Number","Females","806",""
"2015","Italy","22 years","Age reached during the year","Number","Total","1,857",""
"2015","Italy","22 years","Age reached during the year","Number","Males","987",""
"2015","Italy","22 years","Age reached during the year","Number","Females","870",""
"2015","Italy","23 years","Age reached during the year","Number","Total","2,114",""
"2015","Italy","23 years","Age reached during the year","Number","Males","1,098",""
"2015","Italy","23 years","Age reached during the year","Number","Females","1,016",""
"2015","Italy","24 years","Age reached during the year","Number","Total","2,578",""
"2015","Italy","24 years","Age reached during the year","Number","Males","1,298",""
"2015","Italy","24 years","Age reached during the year","Number","Females","1,280",""
"2015","Italy","25 years","Age reached during the year","Number","Total","3,454",""
"2015","Italy","25 years","Age reached during the year","Number","Males","1,790",""
"2015","Italy","25 years","Age reached during the year","Number","Females","1,664",""
"2015","Italy","26 years","Age reached during the year","Number","Total","4,028",""
"2015","Italy","26 years","Age reached during the year","Number","Males","2,108",""
"2015","Italy","26 years","Age reached during the year","Number","Females","1,920",""
"2015","Italy","27 years","Age reached during the year","Number","Total","4,345",""
"2015","Italy","27 years","Age reached during the year","Number","Males","2,313",""
"2015","Italy","27 years","Age reached during the year","Number","Females","2,032",""
"2015","Italy","28 years","Age reached during the year","Number","Total","4,513",""
"2015","Italy","28 years","Age reached during the year","Number","Males","2,441",""
"2015","Italy","28 years","Age reached during the year","Number","Females","2,072",""
"2015","Italy","29 years","Age reached during the year","Number","Total","4,464",""
"2015","Italy","29 years","Age reached during the year","Number","Males","2,385",""
"2015","Italy","29 years","Age reached during the year","Number","Females","2,079",""
"2015","Italy","30 years","Age reached during the year","Number","Total","4,507",""
"2015","Italy","30 years","Age reached during the year","Number","Males","2,459",""
"2015","Italy","30 years","Age reached during the year","Number","Females","2,048",""
"2015","Italy","31 years","Age reached during the year","Number","Total","4,306",""
"2015","Italy","31 years","Age reached during the year","Number","Males","2,312",""
"2015","Italy","31 years","Age reached during the year","Number","Females","1,994",""
"2015","Italy","32 years","Age reached during the year","Number","Total","4,192",""
"2015","Italy","32 years","Age reached during the year","Number","Males","2,246",""
"2015","Italy","32 years","Age reached during the year","Number","Females","1,946",""
"2015","Italy","33 years","Age reached during the year","Number","Total","4,044",""
"2015","Italy","33 years","Age reached during the year","Number","Males","2,239",""
"2015","Italy","33 years","Age reached during the year","Number","Females","1,805",""
"2015","Italy","34 years","Age reached during the year","Number","Total","3,809",""
"2015","Italy","34 years","Age reached during the year","Number","Males","2,106",""
"2015","Italy","34 years","Age reached during the year","Number","Females","1,703",""
"2015","Italy","35 years","Age reached during the year","Number","Total","3,567",""
"2015","Italy","35 years","Age reached during the year","Number","Males","1,916",""
"2015","Italy","35 years","Age reached during the year","Number","Females","1,651",""
"2015","Italy","36 years","Age reached during the year","Number","Total","3,280",""
"2015","Italy","36 years","Age reached during the year","Number","Males","1,820",""
"2015","Italy","36 years","Age reached during the year","Number","Females","1,460",""
"2015","Italy","37 years","Age reached during the year","Number","Total","3,241",""
"2015","Italy","37 years","Age reached during the year","Number","Males","1,784",""
"2015","Italy","37 years","Age reached during the year","Number","Females","1,457",""
"2015","Italy","38 years","Age reached during the year","Number","Total","3,018",""
"2015","Italy","38 years","Age reached during the year","Number","Males","1,669",""
"2015","Italy","38 years","Age reached during the year","Number","Females","1,349",""
"2015","Italy","39 years","Age reached during the year","Number","Total","2,989",""
"2015","Italy","39 years","Age reached during the year","Number","Males","1,664",""
"2015","Italy","39 years","Age reached during the year","Number","Females","1,325",""
"2015","Italy","40 years","Age reached during the year","Number","Total","2,880",""
"2015","Italy","40 years","Age reached during the year","Number","Males","1,620",""
"2015","Italy","40 years","Age reached during the year","Number","Females","1,260",""
"2015","Italy","41 years","Age reached during the year","Number","Total","2,891",""
"2015","Italy","41 years","Age reached during the year","Number","Males","1,613",""
"2015","Italy","41 years","Age reached during the year","Number","Females","1,278",""
"2015","Italy","42 years","Age reached during the year","Number","Total","2,636",""
"2015","Italy","42 years","Age reached during the year","Number","Males","1,467",""
"2015","Italy","42 years","Age reached during the year","Number","Females","1,169",""
"2015","Italy","43 years","Age reached during the year","Number","Total","2,544",""
"2015","Italy","43 years","Age reached during the year","Number","Males","1,430",""
"2015","Italy","43 years","Age reached during the year","Number","Females","1,114",""
"2015","Italy","44 years","Age reached during the year","Number","Total","2,395",""
"2015","Italy","44 years","Age reached during the year","Number","Males","1,357",""
"2015","Italy","44 years","Age reached during the year","Number","Females","1,038",""
"2015","Italy","45 years","Age reached during the year","Number","Total","2,351",""
"2015","Italy","45 years","Age reached during the year","Number","Males","1,359",""
"2015","Italy","45 years","Age reached during the year","Number","Females","992",""
"2015","Italy","46 years","Age reached during the year","Number","Total","2,160",""
"2015","Italy","46 years","Age reached during the year","Number","Males","1,238",""
"2015","Italy","46 years","Age reached during the year","Number","Females","922",""
"2015","Italy","47 years","Age reached during the year","Number","Total","2,076",""
"2015","Italy","47 years","Age reached during the year","Number","Males","1,190",""
"2015","Italy","47 years","Age reached during the year","Number","Females","886",""
"2015","Italy","48 years","Age reached during the year","Number","Total","2,017",""
"2015","Italy","48 years","Age reached during the year","Number","Males","1,142",""
"2015","Italy","48 years","Age reached during the year","Number","Females","875",""
"2015","Italy","49 years","Age reached during the year","Number","Total","1,751",""
"2015","Italy","49 years","Age reached during the year","Number","Males","1,036",""
"2015","Italy","49 years","Age reached during the year","Number","Females","715",""
"2015","Italy","50 years","Age reached during the year","Number","Total","1,667",""
"2015","Italy","50 years","Age reached during the year","Number","Males","980",""
"2015","Italy","50 years","Age reached during the year","Number","Females","687",""
"2015","Italy","51 years","Age reached during the year","Number","Total","1,629",""
"2015","Italy","51 years","Age reached during the year","Number","Males","962",""
"2015","Italy","51 years","Age reached during the year","Number","Females","667",""
"2015","Italy","52 years","Age reached during the year","Number","Total","1,509",""
"2015","Italy","52 years","Age reached during the year","Number","Males","825",""
"2015","Italy","52 years","Age reached during the year","Number","Females","684",""
"2015","Italy","53 years","Age reached during the year","Number","Total","1,414",""
"2015","Italy","53 years","Age reached during the year","Number","Males","761",""
"2015","Italy","53 years","Age reached during the year","Number","Females","653",""
"2015","Italy","54 years","Age reached during the year","Number","Total","1,333",""
"2015","Italy","54 years","Age reached during the year","Number","Males","693",""
"2015","Italy","54 years","Age reached during the year","Number","Females","640",""
"2015","Italy","55 years","Age reached during the year","Number","Total","1,305",""
"2015","Italy","55 years","Age reached during the year","Number","Males","707",""
"2015","Italy","55 years","Age reached during the year","Number","Females","598",""
"2015","Italy","56 years","Age reached during the year","Number","Total","1,211",""
"2015","Italy","56 years","Age reached during the year","Number","Males","562",""
"2015","Italy","56 years","Age reached during the year","Number","Females","649",""
"2015","Italy","57 years","Age reached during the year","Number","Total","1,106",""
"2015","Italy","57 years","Age reached during the year","Number","Males","538",""
"2015","Italy","57 years","Age reached during the year","Number","Females","568",""
"2015","Italy","58 years","Age reached during the year","Number","Total","1,042",""
"2015","Italy","58 years","Age reached during the year","Number","Males","529",""
"2015","Italy","58 years","Age reached during the year","Number","Females","513",""
"2015","Italy","59 years","Age reached during the year","Number","Total","1,012",""
"2015","Italy","59 years","Age reached during the year","Number","Males","499",""
"2015","Italy","59 years","Age reached during the year","Number","Females","513",""
"2015","Italy","60 years","Age reached during the year","Number","Total","952",""
"2015","Italy","60 years","Age reached during the year","Number","Males","428",""
"2015","Italy","60 years","Age reached during the year","Number","Females","524",""
"2015","Italy","61 years","Age reached during the year","Number","Total","939",""
"2015","Italy","61 years","Age reached during the year","Number","Males","459",""
"2015","Italy","61 years","Age reached during the year","Number","Females","480",""
"2015","Italy","62 years","Age reached during the year","Number","Total","822",""
"2015","Italy","62 years","Age reached during the year","Number","Males","369",""
"2015","Italy","62 years","Age reached during the year","Number","Females","453",""
"2015","Italy","63 years","Age reached during the year","Number","Total","784",""
"2015","Italy","63 years","Age reached during the year","Number","Males","375",""
"2015","Italy","63 years","Age reached during the year","Number","Females","409",""
"2015","Italy","64 years","Age reached during the year","Number","Total","721",""
"2015","Italy","64 years","Age reached during the year","Number","Males","330",""
"2015","Italy","64 years","Age reached during the year","Number","Females","391",""
"2015","Italy","65 years","Age reached during the year","Number","Total","692",""
"2015","Italy","65 years","Age reached during the year","Number","Males","330",""
"2015","Italy","65 years","Age reached during the year","Number","Females","362",""
